FName,LName,AreaCode,Phone,City,State,Zip,MaritalStatus,HasChild,Salary,Rate DOUBLE,SingleExemp,ChildExemp
Ult,Diehr,406,144-1035,HARTMAN,NV,59728,S,N,69000,6.9,1900,0
Goce,McClure,864,117-1197,SUMMERVILLE,SC,29485,S,N,40000,7.0,3300,0
Thaddeus,Nikander,512,126-1616,LUBBOCK,TX,79405,M,Y,50000,0.0,0,0
Theron,Ruder,302,141-1208,WOODSIDE,DE,19980,S,Y,41500,4.6886363,110,110
Rashi,Gibbard,918,130-1097,ANADARKO,OK,73005,M,Y,100000,6.25,0,1000
Atsuo,Quimby,479,138-1446,ASHDOWN,AR,71822,S,Y,24000,5.9243455,20,20
Rodion,Yagi,605,166-1831,WHITE LAKE,SD,57383,S,Y,81500,0.0,0,0
Bai,Ogunfunmi,501,163-1928,STAMPS,AR,71860,M,Y,99000,7.0,0,20
Kanna,Cavin,660,142-1953,BRAYMER,MO,64624,M,N,24500,6.0,0,0
Swaminathan,Prenel,401,142-1307,MAPLEVILLE,RI,2839,M,Y,77000,0.0,0,0
Carma,Burgert,202,102-1325,WASHINGTON,DC,20417,S,Y,64000,9.0,1370,1370
Nienke,Gilmore,314,134-1486,EVERTON-typoLA VETA,MO-typoWV,65646,S,N,30000,6.0,2100,0
Mogens,Haselbock,321,151-1938,PORT CHARLOTTE,FL,33949,M,N,77500,0.0,0,0
Babette,McJones,662,135-1049,SALLIS,MS,39160,M,N,55500,5.0,0,0
Yihua,Guttag,786,142-1678,LACOOCHEE,FL,33537,S,Y,20000,0.0,0,0
Yiwei,Kaes,636,187-1246,DREXEL,MO,64742,S,Y,5500,4.03125,2100,1200
Sandiway,Hillston,775,192-1528,ALAMO,NV,89001,M,N,78000,0.0,0,0
David,Tinhofer,931,140-1555,WARTRACE,TN,37183,S,Y,34500,0.0,0,0
Fariba,Proskurowski,609,147-1437,BELFORD,NJ,7718,M,N,90500,2.5118437,0,0
Qinsi,Miene,862,109-1510,COLTS NECK,NJ,7722,M,N,53500,1.9283229,0,0
Keng,Veljan,918,135-1928,HAILEYVILLE,OK,74546,S,Y,69000,6.25,1000,1000
Jawed,Vazquez,660,106-1510,GOBLER,MO,63849,S,N,72500,6.0,2100,0
Lily,Ishii,910,102-1494,RALEIGH,NC,27650,S,N,23000,6.215035,3300,0
Lamber,Golgstein,479,150-1732,NORFORK,AR,72659,M,N,65000,7.0,0,0
Natasa,Seress,504,152-1197,DUPONT,LA,71329,S,N,74000,6.0,4500,0
Noah,Chaudry,443,106-1594,SILVER SPRING,MD,20908,M,N,37500,4.75,0,0
Riqiang,Karzanov,567,187-1623,MINFORD,OH,45653,S,N,71000,2.9028616,1300,0
Dipti,Simmel,580,176-1543,ELMER,OK,73539,S,N,64500,6.25,1000,0
Dipti,Stutschka,401,100-1050,COVENTRY,RI,2816,M,N,45500,0.0,0,0
Jed,Carre,616,142-1013,MADISON LAKE,MI-typoIA,48917,M,N,41500,3.9,0,0
Bertjan,Sartore,307,105-1362,MOOSE,WY,83012,S,Y,24000,0.0,0,0
Ramarathnam,Heydari,202,120-1233,WASHINGTON,DC,20468,S,Y,20500,6.8625,1370,1370
Takayuki,Messeguer,401,102-1310,PROVIDENCE,RI,2904,M,Y,86500,0.0,0,0
Madanpal,Gille,754,138-1649,FORT LAUDERDALE,FL,33321,M,Y,47500,0.0,0,0
Wanjiun,Ziegler,501,135-1092,ROYAL,AR,71968,S,Y,69000,7.0,20,20
Tuomas,Birta,918,187-1819,HOMINY,OK,74035,S,N,80000,6.25,1000,0
Margareta,Sakkinen,702,161-1762,LAS VEGAS,NV,89170,M,Y,59500,0.0,0,0
Yoni,Unger,757,183-1231,CHARLOTTESVILLE,VA,22905,S,Y,82500,5.75,900,900
Naiem,Eyres,505,147-1370,ALBUQUERQUE,NM,87115,M,Y,68500,5.3,0,3300
Sumathi,Middeldorp,636,185-1308,STURGEON,MO,65284,M,N,40000,6.0,0,0
Gurbir,Rest,570,198-1044,PORTAGE,PA,15946,M,N,94500,3.07,0,0
Vaggelis,Kornyak,925,196-1352,HAYFORK,CA,96041,M,Y,45000,9.3,0,272
Ravinder,Laventhal,479,111-1028,FORDYCE,AR,71742,M,N,80500,7.0,0,0
Shelby,Choukair,432,153-1406,GRUVER,TX,79040,M,Y,35000,0.0,0,0
Aslihan,Racz,256,139-1118,MALCOLM,AL,36556,S,Y,63500,5.0,1500,300
Karin,Apsitis,803,185-1747,ALMONT,SC-typoWV,29643,M,N,23000,7.0,0,0
Saurabh,Tanemo,928,165-1275,PRESCOTT,AZ,86304,M,Y,44500,3.4047499,0,2300
Taizo,Forin,207,193-1947,BASS HARBOR,ME,4653,S,Y,74500,8.5,2850,2850
Thore,Panagopoulos,402,113-1612,LYMAN,NE,69352,M,Y,73500,6.84,0,103
Jiahua,Jakobus,731,190-1818,MOHAWK,TN,37810,M,N,12500,0.0,0,0
Francisca,Schiper,907,193-2052,KING SALMON,AK,99613,M,Y,31000,0.0,0,0
Jeanne,Druffel,848,126-2001,PATERSON,NJ,7501,S,N,89000,2.4881873,1000,0
Evelina,Dillon,228,126-1483,MADISON LAKE,MS-typoGA,39739,M,N,7500,4.0,0,0
Ranjit,Vigier,337,132-1034,NEW ORLEANS,LA,70170,S,N,100000,6.0,4500,0
Chanathip,Groz,202,122-1451,WASHINGTON,DC,20208,M,N,74500,9.0,0,0
Grzegorz,Biscondi,801,181-1073,SALT LAKE CITY,UT,84151,M,Y,88000,7.0,0,2475
Giorgio,Saltman,304,100-1285,PAGETON,WV,24871,S,N,80500,6.5,2000,0
Padmaja,Mallery,603,172-2015,WHITEFIELD,NH,3598,S,N,10500,0.0,0,0
Nobuki,Moudgil,614,122-1937,SPRINGBORO,OH,45066,S,N,65000,2.7036924,1300,0
Devina,Therrien,334,119-1185,EAST TALLASSEE,AL,36023,M,N,17500,5.0,0,0
Krithi,Pointcheval,304,196-1204,ARBOVALE,WV,24915,S,N,39500,5.0649996,2000,0
Dawei,Schonlau,401,106-1734,GREENE,RI,2827,M,N,18000,0.0,0,0
Gottfried,Mansouri,479,171-1227,MAGNOLIA,AR,71753,S,Y,79500,7.0,20,20
Tyll,Berges,203,185-1298,LA VETA,GA,6063,S,N,53500,5.0,12750,0
Ari,Rosengren,775,102-1483,RENO,NV,89506,S,N,23000,0.0,0,0
Karthikeyan,Wohlleber,731,123-1758,WHITLEYVILLE,TN,38588,S,Y,43000,0.0,0,0
Rpnald,Tahe,732,171-1208,TRENTON,NJ,8647,S,N,75000,2.267396,1000,0
Selim,Hooley,701,109-1731,NORTH FORT MYERS,WV,58756,S,Y,2000,2.1,3300,3300
Zbigniew,Weisman,773,189-1668,LITTLETON,IL,61452,S,N,96000,3.0,2000,0
Kazutaki,Dollery,417,161-1440,MOUNT STERLING,MO,65062,S,N,59000,6.0,2100,0
Junnosuke,Zaguia,479,180-1812,LITTLE ROCK,AR,72211,M,N,76000,7.0,0,0
Appie,Halevi,334,185-1410,ALBERTVILLE,AL,35951,S,N,2000,3.8000002,1500,0
Youngbae,Alshuth,956,161-1250,BELTON,TX,76513,M,Y,30500,0.0,0,0
Xianging,Cejtlin,775,195-1064,IMLAY,NV,89418,S,N,45000,0.0,0,0
Subhakar,Speckhard,907,171-1560,KETCHIKAN,AK,99950,M,N,78000,0.0,0,0
Nadia,Kirtane,302,131-1302,KENTON,DE,19955,S,Y,81000,5.95,110,110
Preet,Gregg,802,131-2070,MONTPELIER,VT,5603,M,N,38500,3.771101,0,0
Jinhui,Bhashyam,551,170-1344,LINDEN-typoALMONT,GA,7036,S,N,19500,1.4,1000,0
Lihu,Bean,318,134-1908,ALEXANDRIA,LA,71302,S,Y,14000,2.48,4500,1000
Chuzo,Reiz,605,159-1999,FORT THOMPSON,SD,57339,M,Y,56000,0.0,0,0
Tunhow,Kaye,865,199-1109,PEGRAM,TN,37143,M,Y,74500,0.0,0,0
Jin,Amarel,802,159-1654,EAST CORINTH,VT,5040,M,Y,58000,4.1590624,0,3300
Ilagit,Hooper,351,162-1231,FRANKLIN,MA,2038,M,Y,18500,5.3,0,1000
Dafna,Gabrielian,605,149-1867,MOUNT VERNON,SD,57363,S,Y,17500,0.0,0,0
Patiwat,Bies,302,171-1222,NEWARK-typoALMONT,DE-typoWV,19712,S,N,65500,5.95,110,0
Heping,Molyneaux,907,134-1083,NORTH POLE,AK,99705,M,N,86000,0.0,0,0
Sujatha,Groeneboer,717,115-1339,ENTRIKEN,PA,16638,S,Y,7000,3.07,0,0
Tina,Konyala,757,159-1750,TAPPAHANNOCK,VA,22560,M,N,87500,5.75,0,0
Nicolaos,Siegrist,918,163-1564,DAISY,OK,74540,M,N,28500,6.25,0,0
YaLing,Montelius,573,131-1617,HELENA,MO,64459,M,Y,20000,6.0,0,1200
Duanning,Sassano,315,173-1598,ALBANY,NY,12210,S,N,67000,4.3417683,0,0
Yaoqing,Zallocco,802,188-1353,VERNON,VT,5354,M,N,22000,3.6,0,0
Zary,Giorcelli,339,192-1524,SHUTESBURY,MA,1072,M,N,60500,5.3,0,0
Zohra,Wijshoff,802,123-1041,BELVIDERE CENTER,VT,5442,S,Y,27500,3.6,3300,3300
Mikal,Capalbo,401,146-1627,PAWTUCKET,RI,2862,S,N,8000,0.0,0,0
Uisok,Acketa,520,127-1824,TEMPE,AZ,85287,M,Y,98000,4.234,0,2300
Ioana,Birch,802,159-1779,WELLS,VT,5774,M,Y,17000,3.6,0,3300
Akichika,Moorman,316,110-1322,OVERLAND PARK,KS,66251,M,N,45000,6.45,0,0
Oivind,Hennebert,208,162-1453,BONNERS FERRY,ID,83805,M,Y,98000,7.8,0,3300
Youssef,Vaitis,209,103-1911,SAN DIEGO-typoHARTMAN,CA-typoIA,92191,M,Y,21500,4.583887,0,272
Mathematics,Gorski,208,173-1930,LA VETA,WV,83836,M,N,75000,7.8,0,0
Huu,Engbersen,520,176-1789,MADISON LAKE,GA,85901,M,Y,72500,3.83875,0,2300
Yoshitsugu,Doornbos,202,177-2044,PARCEL RETURN SERVICE,DC,56933,S,N,51000,9.0,1370,0
Niklaus,Steinbrunn,612,106-1685,NEW PRAGUE,MN,56071,S,N,37500,6.2566166,3300,0
Fumino,Cousins,401,157-1027,FOSTER,RI,2825,S,Y,12000,0.0,0,0
Liesbeth,Grunsky,848,164-1483,TRENTON,NJ,8618,M,N,24000,1.4630833,0,0
Eiichi,Truscott,410,129-1894,ROCKY RIDGE,MD,21778,S,Y,9500,4.75,2400,2400
Catharine,Massonet,478,199-1084,YATESVILLE,GA,31097,M,Y,4500,4.0,0,3000
Renger,Dorling,406,117-1408,EUREKA,MT,59917,M,N,92500,6.9,0,0
Magdi,Zlatea,774,136-1077,CENTERVILLE-typoMADISON LAKE,WV,2632,S,N,86500,5.3,3575,0
Udaiprakash,Rajcani,479,103-1780,PARKIN,AR,72373,S,N,10500,2.6973825,20,0
Bharath,Hjalmtysson,843,123-1412,SULLIVANS ISLAND,SC,29482,M,N,78500,7.0,0,0
Mert,Neimat,218,137-1987,PENNINGTON,MN,56663,S,N,58000,7.3505335,3300,0
Rayond,Boujemaa,785,126-1726,LA VETA,CT,67037,M,N,71500,6.45,0,0
Ehsan,Ylonen,787,160-1929,LAS PIEDRAS,PR,771,S,Y,17000,0.0,0,0
Shinichiro,Christiansen,619,178-1198,WESTPORT,CA,95488,M,Y,25500,5.5281954,0,272
Harvinder,Bocic,631,189-1800,BLACK CREEK,NY,14714,S,Y,66000,4.3359756,0,1000
Yueming,Speckmann,605,130-1402,SISSETON,SD,57262,M,Y,24000,0.0,0,0
Chiranjit,Toulouse,978,131-2078,AMESBURY,MA,1913,M,Y,27000,5.3,0,1000
Jozsef,Kiyama,903,121-1802,GARWOOD,TX,77442,S,N,38000,0.0,0,0
Hermann,Pinet,620,153-1717,COLONY,KS,66015,M,Y,97500,6.45,0,2250
Yuliang,Dan,406,145-2016,MADISON LAKE,MT-typoMI,59324,M,N,75500,6.9,0,0
Filipp,Naryanan,914,156-1638,CRANBERRY LAKE,NY,12927,S,Y,36500,4.1650915,0,1000
Goutham,Nakhaeizadeh,907,199-1425,COPPER CENTER,AK,99573,S,Y,74500,0.0,0,0
Huiqun,Lanza,731,142-2034,KNOXVILLE-typoLA VETA,TN-typoCT,37940,M,Y,85500,0.0,0,0
Kazukuni,Colgate,404,159-1420,ALMONT,GA-typoIA,30571,M,N,90000,6.0,0,0
Taegyun,Aberle,302,148-2058,VIOLA,DE,19979,S,Y,8000,2.4045455,110,110
Surendranath,Stredney,603,177-1107,WEST CHESTERFIELD,NH,3466,M,Y,93000,0.0,0,0
Mounia,Kanj,207,130-2005,CUMBERLAND FORESIDE,ME,4110,S,N,23500,8.5,2850,0
Junho,Mahalanabis,406,170-1796,ALBERTON,MT,59820,M,N,51000,6.9,0,0
Fujiichi,Lichtner,240,195-1267,EASTON,MD,21606,M,Y,3000,4.75,0,2400
Christelle,Ayani,808,162-1016,KAHULUI,HI,96733,M,N,91500,8.25,0,0
Toshitsugu,Nitsche,804,158-1037,ROANOKE,VA,24044,M,N,87500,5.75,0,0
Kothuri,Tassinari,405,183-1751,CROWDER,OK,74430,S,Y,84000,6.25,1000,1000
Xipeng,Giroux,602,139-1862,PHOENIX,AZ,85074,M,N,42500,3.37375,0,0
Hongsing,Raebel,843,104-2001,MC COLL,SC,29570,M,N,35000,7.0,0,0
Einar,Heyers,207,198-1895,ATHENS,ME,4912,M,Y,49500,8.5,0,2850
Madhan,Parfitt,928,172-1444,GLENDALE LUKE AFB-typoMADISON LAKE,WV,85309,S,N,13000,2.9164999,2100,0
Pavol,Kropatsch,850,120-1039,MADISON LAKE,FL-typoCT,32810,M,Y,24000,0.0,0,0
Neal,Sogomonyan,870,176-2056,NORTH LITTLE ROCK,AR,72115,S,N,43500,7.0,20,0
Bikram,Gelosh,423,185-1408,KNOXVILLE,TN,37940,M,N,99000,0.0,0,0
Raed,Farrara,615,180-1983,WHITESIDE-typoHARTMAN,TN-typoCT,37396,S,Y,4500,0.0,0,0
Yuejun,Doushou,801,157-1426,HANKSVILLE,UT,84734,M,Y,36500,7.0,0,2475
Hyung,Lindqvist,850,189-1959,MADISON LAKE,IA,33042,M,N,66000,0.0,0,0
Uldis,Jevtic,774,120-1610,OAKHAM,MA,1068,S,Y,8000,5.3,3575,1000
Vyjayanti,Thorelli,907,156-1603,ANCHORAGE,AK,99510,M,N,38500,0.0,0,0
Huapeng,Joeris,918,128-1247,OKLAHOMA CITY,OK,73145,S,Y,9500,5.9305553,1000,1000
Zahava,Kodama,484,138-1683,INDIANA,PA,15705,M,Y,94500,3.07,0,0
Maithili,Obermaier,406,195-1338,SWEET GRASS,MT,59484,M,Y,10500,5.1706896,0,1900
Yamine,Vries,213,148-1411,NORWALK,CA,90659,S,Y,10500,1.9870386,87,272
Bodonirina,Davarian,207,148-1184,HARPSWELL,ME,4079,S,Y,36000,8.5,2850,2850
Junas,Pivkina,716,132-2042,MOUNTAIN DALE,NY,12763,M,Y,29500,4.1245427,0,1000
Joceli,Petry,630,166-1332,MAROA,IL,61756,M,N,54500,3.0,0,0
Narutoshi,Renous,360,142-1062,CARBONADO,WA,98323,M,N,38000,0.0,0,0
Grigore,Brakmo,248,163-1872,MIDLAND,MI,48642,M,N,1000,3.9,0,0
Krishan,Stuempfle,856,195-1979,GIBBSBORO,NJ,8026,S,Y,42500,1.7548437,1000,1500
Naohisa,BaronLaurie,502,137-1017,ISLAND CITY,KY,41338,S,N,74500,5.9722223,20,0
Konstantin,Menninger,435,131-1010,SALT LAKE CITY,UT,84122,S,N,53500,7.0,2475,0
Fujie,Haenni,402,165-1600,SPRAGUE,NE,68438,S,Y,45000,6.84,103,103
Kioumars,Zarate,931,164-1874,OLIVER SPRINGS,TN,37840,S,N,67000,0.0,0,0
Jamie,Lismont,505,188-1331,BENT,NM,88314,S,N,89000,5.3,3300,0
Fumiyasu,Akama,787,133-1661,CAROLINA,PR,987,M,N,30000,0.0,0,0
Iasson,Rebizant,212,145-2023,BELMONT,NY,14813,S,N,44500,4.211433,0,0
Fredo,Tzvieli,920,108-1934,HARTMAN,WV,54435,S,N,29500,4.9589705,700,0
Fanlun,Staiger,720,103-1237,FRISCO,CO,80443,M,Y,26000,4.63,0,0
Yoichiro,Valadier,423,110-1044,FAYETTEVILLE,TN,37334,S,Y,70500,0.0,0,0
Hafedh,Cornero,931,114-1305,NASHVILLE,TN,37211,M,N,48500,0.0,0,0
Benkt,Akella,202,124-1746,WASHINGTON-typoNORTH FORT MYERS,IA,20533,S,Y,60500,9.0,1370,1370
Liuba,Argamon,701,155-1387,MANNING,ND,58642,M,Y,84000,2.729459,0,3300
Antonios,Drenick,605,157-1646,EDEN,SD,57232,S,Y,86500,0.0,0,0
Moises,Maderna,616,165-1632,NAPOLEON,MI,49261,M,Y,18000,3.9,0,3100
Nasreddine,Auletta,502,103-1867,LEXINGTON,KY,40503,M,N,6500,2.1944444,0,0
Irah,Range,808,167-1931,HONOLULU,HI,96839,M,Y,44500,8.25,0,1040
Shen,Culpepper,951,111-1157,WILSEYVILLE,CA,95257,S,N,96500,9.3,87,0
Shyue,Liuzzi,203,130-1283,SANDY HOOK,CT,6482,M,N,36500,5.0,0,0
Falk,Kabuo,787,122-1194,SAN JUAN,PR,907,M,Y,82000,0.0,0,0
Masooma,Keskin,405,163-1678,OKLAHOMA CITY-typoLA VETA,OK-typoGA,73120,M,Y,26000,6.25,0,1000
Felicity,Adorni,256,101-1484,ALMONT,GA,36922,S,Y,19000,5.0,1500,300
Shlomit,Begg,307,104-1557,MORAN,WY,83013,M,Y,53000,0.0,0,0
Haiseung,Nuutila,660,132-1747,CLARKSBURG,MO,65025,S,Y,54500,6.0,2100,1200
Nobuyasu,Beauzamy,603,112-1663,HAMPTON,NH,3843,S,Y,49000,0.0,0,0
Merlin,Varker,503,148-1204,TILLER,OR,97484,M,N,10500,9.0,0,0
Anup,Siepmann,208,121-1993,CAMBRIDGE,ID,83610,M,Y,88500,7.8,0,3300
Gregory,Luger,601,136-1592,WALLS,MS,38686,M,Y,38000,5.0,0,1500
Florence,Hudelmaier,620,109-1852,GOVE,KS,67736,S,N,25000,5.4666667,2250,0
Sadaki,Hirschler,480,186-1292,WICKENBURG,AZ,85390,M,Y,14000,2.932,0,2300
Farid,Erde,228,101-1930,BRANDON,MS,39043,M,Y,88000,5.0,0,1500
Faron,Bhagavan,641,161-1508,HAWARDEN,IA,51023,M,N,79500,8.98,0,0
Byeong,Sudbeck,406,150-1369,HUSON,MT,59846,S,N,89000,6.9,1900,0
Sophoclis,Tchuente,253,108-2036,SEABECK,WA,98380,S,Y,43000,0.0,0,0
Namyun,Murer,847,182-1325,BROOKPORT-typoLA VETA,NV,62910,S,Y,56500,3.0,2000,2000
Ambuj,McCaskill,859,177-1958,WEST SOMERSET,KY,42564,M,Y,41500,4.138889,0,20
Ezra,Nonnenmacher,206,122-1033,BEACON FALLS,WA-typoWV,98384,M,Y,38500,0.0,0,0
Sangho,Joswig,770,156-1837,NORRISTOWN,GA,30447,M,Y,94000,6.0,0,3000
Chengwen,Diderrich,252,172-1881,CARY,NC,27512,S,Y,21500,6.1835666,3300,3300
Tzilla,Peter,479,108-1519,MORO,AR,72368,S,Y,51000,7.0,20,20
Sonny,Tatsiopoulos,248,192-1559,RUTH-typoALMONT,IA,48470,S,Y,27500,3.9,3100,3100
Yeonghwan,O'Boyle,253,134-1546,HARTMAN,WA-typoWV,98238,M,N,66000,0.0,0,0
Donato,Chiodo,262,196-1512,JACKSON,WI,53037,M,Y,60000,5.488912,0,400
Frederich,Reinman,228,117-1635,DREW,MS,38737,S,Y,21500,5.0,6000,1500
Song,Flasterstein,706,127-1470,ATLANTA,GA,30379,S,N,39500,6.0,2700,0
Catalina,Rothwell,203,114-1595,STORRS MANSFIELD-typoMADISON LAKE,GA,6269,S,Y,64000,5.0,12750,0
Bertin,Fargeaud,608,132-1468,OGEMA,WI,54459,S,N,98500,6.157855,700,0
Hark,Cosar,480,143-1314,LAKE HAVASU CITY,AZ,86403,S,N,47000,3.4435,2100,0
Madhu,Shewchuk,843,161-1120,PELZER,SC,29669,M,N,50500,7.0,0,0
Gerth,Bartley,303,174-1352,PAOLI,CO,80746,M,Y,57500,4.63,0,0
Guang,Melvin,207,142-1372,BATH-typoMADISON LAKE,ME-typoWV,4530,M,N,43000,8.5,0,0
Souad,Regier,205,178-1369,CODEN,AL,36523,M,N,37500,5.0,0,0
Shyamsundar,Dierolf,907,127-1666,RUBY,AK,99768,M,N,55500,0.0,0,0
Melchior,Copperman,302,124-1286,HARBESON,DE,19951,S,Y,6000,2.2681818,110,110
Xiaobin,Weisert,302,129-1221,NASSAU-typoLA VETA,DE-typoWV,19969,S,N,74000,5.95,110,0
Erin,Reade,202,190-1994,WASHINGTON,DC,20421,M,N,13000,5.175,0,0
Ozgur,Felgentreu,202,112-1368,WASHINGTON,DC,20090,M,Y,70000,9.0,0,1370
Eddi,Reidl,567,139-1893,PERRY,OH,44081,S,N,67500,2.7866797,1300,0
Maya,Busillo,307,164-1347,EVANSTON,WY,82931,M,Y,54500,0.0,0,0
Ravi,Berghel,478,112-1393,MORGAN,GA,39866,M,Y,73000,6.0,0,3000
Luong,Shalini,850,130-1870,TRENTON,FL,32693,S,Y,48500,0.0,0,0
Kijoo,Staudinger,605,180-2078,CARTHAGE,SD,57323,M,Y,45500,0.0,0,0
Kosho,Staggers,302,118-1178,MAGNOLIA,DE,19962,S,Y,58500,5.8477273,110,110
Aude,Pohm,769,144-1031,JACKSON,MS,39209,S,N,92000,5.0,6000,0
Alexei,Bocquet,406,142-1212,RADERSBURG,MT,59641,M,N,58500,6.9,0,0
Bertjan,Sulzmann,318,193-2062,SLAGLE,LA,71475,M,Y,25000,6.0,0,1000
Ronen,Hauswirth,601,136-1331,FERNWOOD,MS,39635,M,N,81000,5.0,0,0
Burra,Sloman,586,108-2047,EAST LEROY,MI,49051,S,Y,34500,3.9,3100,3100
Andi,Lauterbach,208,191-1642,OLA,ID,83657,M,N,85000,7.8,0,0
Evandro,Gradenigo,515,147-1034,CHILLICOTHE,IA,52548,M,N,69000,8.98,0,0
Dongshik,Weghorst,978,107-1374,FEEDING HILLS,MA,1030,S,N,78500,5.3,3575,0
Gabriele,Vanderstoep,620,173-1861,FLORENCE,KS,66851,M,Y,35500,6.45,0,2250
Zahia,Xanthopoulos,541,157-1929,LINCOLN CITY,OR,97367,S,N,25500,9.0,159,0
Ergun,Majetic,859,181-1012,WHICK,KY,41390,S,Y,60000,5.166667,20,20
Hangju,Meriem,401,175-1527,ALBION,RI,2802,S,Y,27000,0.0,0,0
Naftaly,Cheikhrouhou,224,130-1712,LOAMI,IL,62661,M,N,29000,3.0,0,0
Abdelaziz,Bedard,208,124-1833,HARTMAN,ID-typoGA,83702,M,Y,53500,7.8,0,3300
Bethany,Tisdall,207,191-1048,WATERVILLE,ME,4903,M,Y,27500,8.5,0,2850
Ayellet,Joachim,559,174-1358,HESPERIA,CA,92340,M,Y,90500,9.3,0,272
Tsang,Nabeshima,505,126-1083,AMALIA,NM,87512,M,N,8500,2.7285714,0,0
Marjorie,Luga,307,119-1720,ALPINE,WY,83128,S,Y,24500,0.0,0,0
Jignesh,Bofinger,401,107-1676,PAWTUCKET,RI,2861,S,Y,8000,0.0,0,0
Satyan,Waumans,715,185-1696,UNITY-typoNORTH FORT MYERS,NV,54488,M,N,2000,4.6,0,0
Farshid,Gray,505,180-2095,ANTHONY,NM,88021,M,N,60500,5.3,0,0
Ger,Meketon,970,191-1270,MOSCA,CO,81146,M,Y,9500,4.63,0,0
Morton,Pennings,202,169-1098,WASHINGTON,DC,20580,M,N,43500,9.0,0,0
Debaprosad,Massoumi,317,153-1795,BROWNSBURG,IN,46112,M,N,11000,3.4,0,0
Donna,Kleinjohann,270,167-2023,JETSON,KY,42252,S,Y,9500,2.3611112,20,20
Vinod,Tzvieli,435,125-1895,PARK VALLEY,UT,84329,S,N,76500,7.0,2475,0
Gain,Eyrolle,701,113-1581,DUNSEITH,ND,58329,M,Y,26000,2.1,0,3300
Jayanti,Umaschi,252,159-1411,HARTMAN,GA,28007,S,N,97500,7.777972,3300,0
Corrado,Windisch,605,185-1603,HAMILL,SD,57534,S,N,75000,0.0,0,0
Djordje,Rusinkiewicz,202,128-1505,WASHINGTON,DC,20404,M,Y,3500,4.5,0,1370
Peter,Serov,785,187-2061,GRANTVILLE,KS,66429,M,N,22000,4.8766665,0,0
Josina,McDermott,937,194-1893,TOLEDO,OH,43681,M,N,12000,0.94436413,0,0
Evaggelia,Strassen,918,133-1637,MARIETTA,OK,73448,M,Y,40500,6.25,0,1000
Zhijun,Bollman,301,158-1822,HARMANS-typoHARTMAN,MD-typoGA,21077,S,Y,34500,4.75,2400,2400
Johny,Scheibelhut,217,170-1130,SORENTO,IL,62086,M,Y,80500,3.0,0,2000
Therese,Freedom,336,176-1841,ROCKY MOUNT,NC,27815,S,N,64000,7.075175,3300,0
Marta,Caticha,623,164-1557,CIBECUE,AZ,85911,M,Y,34500,3.24975,0,2300
Colm,Jonker,816,178-1935,KANSAS CITY,MO,64145,S,N,7500,5.15625,2100,0
Asgeir,Vrijer,703,115-1933,NORFOLK,VA,23513,M,Y,65500,5.75,0,900
Jaeun,Bassino,808,108-1625,HONOLULU,HI,96828,S,Y,83500,8.25,1040,1040
Itsik,Montelius,206,191-2053,MOCLIPS,WA,98562,S,Y,10000,0.0,0,0
Zhonghua,Leeper,505,128-1211,HACHITA,NM,88040,M,N,40000,5.3,0,0
Luiz,Carta,401,104-1575,PROVIDENCE,RI,2904,S,N,37000,0.0,0,0
Lindmila,Usha,970,128-1939,CHEYENNE WELLS,CO,80810,M,N,87000,4.63,0,0
Hajin,Highland,401,162-2030,EAST PROVIDENCE,RI,2914,M,N,100000,0.0,0,0
Vinnakota,Boudaillier,701,145-1113,FARGO,ND,58107,S,N,87000,2.7642357,3300,0
Qinsi,Bouaziz,479,155-1933,CLARENDON,AR,72029,S,N,5000,1.3826939,20,0
Maciej,Tomescu,262,148-1136,CENTURIA,WI,54824,M,Y,92500,6.053604,0,400
Qingyu,Blackall,828,147-2076,SOUTHMONT-typoBEACON FALLS,NC-typoGA,27351,S,Y,35500,6.477273,3300,3300
Myke,Belleghem,660,144-2047,ALMONT,MO-typoWV,64072,M,Y,38000,6.0,0,1200
Walter,Kahane,208,134-2049,ELK CITY,ID,83525,M,N,6500,3.1161485,0,0
Tianruo,Dreier,502,160-1767,WEEKSBURY,KY,41667,M,N,1000,2.0,0,0
Alessio,Benson,405,101-1553,RINGWOOD,OK,73768,S,Y,39000,6.25,1000,1000
Bradd,Pfeifer,207,153-1149,LEWISTON,ME,4241,M,Y,86500,8.5,0,2850
Jianyang,Heindl,939,183-1584,HATILLO,PR,659,M,N,92500,0.0,0,0
Namick,Hainaut,971,137-1147,CASCADE LOCKS,OR,97014,S,Y,39000,9.0,159,159
Goang,Mavronicolas,360,135-1069,RIDGEFIELD,WA,98642,M,N,23000,0.0,0,0
Karpjoo,Roizen,801,181-1327,DUGWAY,UT,84022,M,N,16000,7.0,0,0
Sonata,Winkels,802,178-1057,PASSUMPSIC,VT,5861,S,N,13000,3.6,3300,0
Jatin,Gascon,781,155-1066,TURNERS FALLS,MA,1376,M,Y,83000,5.3,0,1000
Lurdes,Tolva,207,159-1175,NORTH TURNER,ME,4266,M,Y,94000,8.5,0,2850
Kazuhito,Multari,440,177-2069,EDGERTON-typoALMONT,OH-typoIA,43517,M,N,53500,2.3219514,0,0
Rudie,Zykh,480,184-1046,APACHE JUNCTION,AZ,85178,M,Y,97000,4.2185,0,2300
Kamal,Dupee,561,149-1843,WEST PALM BEACH,FL,33404,S,N,61000,0.0,0,0
